0,0,0,0,0,3,0,1,3,0,1,45,0,14,0,16,1,0,1,0,1,1,1,0,0,1,3,0,1,60,30
0,0,0,0,0,3,0,2,4,0,0,38,1,38,0,8,0,5,1,0,1,1,0,1,0,1,0,0,0,0,0
0,0,1,1,0,3,1,3,2,1,0,23,0,23,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,20
0,0,0,0,0,3,1,3,4,1,0,16,1,18,1,18,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,5,1,1,4,0,0,30,1,29,0,6,1,2,1,0,0,1,1,1,1,0,1,0,0,0,0
0,0,0,0,0,3,0,3,2,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,2,0,1,30,15
0,1,0,0,0,5,1,3,2,3,0,23,1,34,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,30,30
0,0,0,0,0,5,0,0,2,1,0,26,1,28,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,15,5
0,0,1,2,1,3,1,3,2,0,1,43,0,47,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
0,0,1,3,0,1,0,3,3,0,0,37,1,35,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
0,0,0,0,0,3,1,3,3,0,0,30,0,10,1,8,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
0,0,1,4,0,3,1,1,3,0,0,35,1,39,0,6,1,0,1,0,1,1,1,1,1,1,1,0,1,30,30
0,0,0,0,0,1,0,1,5,1,1,51,0,45,0,11,1,3,1,4,0,1,0,1,0,1,0,0,0,30,30
0,1,0,0,0,5,0,0,5,0,0,38,0,63,0,9,1,6,1,30,1,1,0,0,1,1,1,0,0,0,0
0,0,1,2,0,1,0,4,4,0,0,50,1,30,0,6,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0
0,0,1,5,1,3,0,3,3,0,0,35,1,33,0,6,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0
0,0,0,0,0,3,1,3,2,0,0,27,1,20,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,5,1,3,2,1,0,20,0,20,1,0,1,0,1,0,1,1,1,1,1,1,2,0,1,60,60
0,0,1,4,0,1,0,5,4,0,0,40,1,40,1,12,0,5,1,0,0,0,1,0,1,1,1,1,1,0,0
0,1,0,0,0,5,1,3,3,0,0,31,0,57,0,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0,0,5,0,3,4,0,0,34,1,47,0,7,1,4,1,0,1,1,1,1,1,1,1,0,0,0,0
0,0,1,0,0,1,0,6,4,0,1,0,0,0,1,5,1,2,1,0,1,1,1,1,1,1,3,1,0,50,15
